Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,drive,0068_069.0,WB,0068_069.0_WB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,      7.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.01,      0.01,         0,         0,         0,         0
All,ok,drive,UTA_1003,SB,UTA_1003_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     16.00,     15.00,     17.23,      1.54,         0,         0,         0,         0,     15.69,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0068_068.7,WB,0068_068.7_WB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     21.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0068_067.3,WB,0068_067.3_WB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     26.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.31,      0.28,         0,         0,         0,         0,      0.03
All,ok,drive,0068_066.6,SB,0068_066.6_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     27.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.76,      0.42,         0,         0,         0,         0,      2.34
All,ok,drive,0068_065.7,SB,0068_065.7_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     30.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.87,      0.36,         0,         0,         0,         0,      2.51
All,ok,drive,0068_064.4,SB,0068_064.4_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     33.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     10.07,      1.10,         0,         0,         0,         0,      8.97
All,ok,drive,0068_063.8,SB,0068_063.8_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     36.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.78,      0.10,         0,         0,         0,         0,      0.68
All,ok,drive,0068_062.6,SB,0068_062.6_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     40.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.06,         0,         0,         0,         0,      0.28
All,ok,drive,0068_061.8,SB,0068_061.8_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     42.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.75,      0.15,         0,         0,         0,         0,      0.60
All,ok,drive,0068_060.8,SB,0068_060.8_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     48.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.48,      0.19,         0,         0,         0,         0,      0.29
All,ok,drive,0068_059.5,SB,0068_059.5_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     52.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,ok,drive,2330_000.3,WB,2330_000.3_WB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.00,     55.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,ok,drive,undefined,EB,undefined,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,      1.00,     15.00,      0.43,      0.33,         0,         0,         0,      0.10,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2330_000.3,EB,2330_000.3_EB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,      2.00,     15.00,      0.01,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_060.4,NB,0068_060.4_NB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,      6.00,     15.00,      0.16,         0,      0.16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_060.8,NB,0068_060.8_NB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     11.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.01,      0.05,         0,         0,      0.01,         0
All,ok,drive,undefined,NB,undefined,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     15.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.09,      0.05,      0.02,         0,         0,      0.02,         0
All,ok,drive,0068_062.6,NB,0068_062.6_NB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     17.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0068_064.4,NB,0068_064.4_NB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     24.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.31,      0.17,      0.08,         0,         0,      0.06,         0
All,ok,drive,0068_065.7,NB,0068_065.7_NB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     27.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.04,      0.01,         0,         0,         0,         0
All,ok,drive,0068_067.3,EB,0068_067.3_EB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     31.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,UTA_1003,SB,UTA_1003_SB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     41.00,     15.00,     23.17,      0.24,         0,         0,         0,         0,     22.93,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_069.2,EB,0068_069.2_EB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     50.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     13.15,      0.03,         0,         0,         0,         0,     13.12
All,ok,drive,1420_000.3,EB,1420_000.3_EB,      4.00,BRTNRedwd_T,North Redwood Corridor,      2.00,     55.00,     15.00,      0.04,      0.04,         0,         0,         0,         0,         0,     10.09,      0.29,         0,         0,         0,         0,      9.80
All,ok,drive,UTA_3003,WB,UTA_3003_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,      1.00,     15.00,      4.18,      2.05,      0.18,         0,         0,      1.95,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_046.8,SB,0068_046.8_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,      5.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.70,         0,      0.04,         0,         0,      0.66,         0
All,ok,drive,0068_045.8,SB,0068_045.8_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     10.00,     15.00,      0.19,      0.19,         0,         0,         0,         0,         0,      0.63,      0.22,      0.04,         0,         0,      0.37,         0
All,ok,drive,0068_045.1,SB,0068_045.1_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     13.00,     15.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.77,      0.57,      0.05,         0,         0,      0.15,         0
All,ok,drive,0068_043.8,SB,0068_043.8_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     16.00,     15.00,      0.08,      0.08,         0,         0,         0,         0,         0,      1.15,      0.77,      0.03,         0,         0,      0.35,         0
All,ok,drive,0068_043.3,SB,0068_043.3_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     18.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.08,         0,         0,         0,      0.05,         0
All,ok,drive,0068_042.3,SB,0068_042.3_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     20.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.27,      0.14,      0.01,         0,         0,      0.12,         0
All,ok,drive,0068_041.3,SB,0068_041.3_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     23.00,     15.00,      0.09,      0.09,         0,         0,         0,         0,         0,      0.38,      0.26,         0,         0,         0,      0.12,         0
All,ok,drive,0068_040.8,SB,0068_040.8_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     25.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.04,         0,         0,         0,      0.02,         0
All,ok,drive,0068_040.1,SB,0068_040.1_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     28.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.12,         0,         0,         0,      0.06,         0
All,ok,drive,0068_039.2,SB,0068_039.2_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     32.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0068_036.0,SB,0068_036.0_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     37.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.03,         0,         0,         0,      0.02,         0
All,ok,drive,0068_034.6,SB,0068_034.6_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     39.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,MAG_6679,EB,MAG_6679_EB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     41.00,     15.00,      3.20,      3.20,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,MAG_6678,EB,MAG_6678_EB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     43.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,MAG_6074,NB,MAG_6074_NB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     44.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,MAG_6858,SB,MAG_6858_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     51.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.61,      0.60,         0,         0,         0,      0.01,         0
All,ok,drive,UTA_0995,WB,UTA_0995_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     53.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.35,      0.35,         0,         0,         0,         0,         0
All,ok,drive,UTA_0995,EB,UTA_0995_EB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     54.00,     15.00,     27.20,      0.09,         0,         0,         0,         0,     27.11,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,2941_000.0,EB,2941_000.0_EB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     59.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.56,      0.56,         0,         0,         0,         0,         0
All,ok,drive,2878_005.9,NB,2878_005.9_NB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     60.00,     15.00,      1.04,         0,      1.04,         0,         0,         0,         0,      6.87,      0.34,         0,         0,         0,         0,      6.53
All,ok,drive,2878_006.2,NB,2878_006.2_NB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     65.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      7.17,      0.26,      0.26,         0,         0,         0,      6.65
All,ok,drive,undefined,EB,undefined,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     71.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      9.14,      0.76,      0.28,         0,         0,         0,      8.10
All,ok,drive,2875_000.0,NB,2875_000.0_NB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     73.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.56,      0.10,      0.02,         0,         0,         0,      0.44
All,ok,drive,0092_000.8,WB,0092_000.8_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     75.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.24,      0.03,      0.10,         0,         0,         0,      3.11
All,ok,drive,MAG_6141,WB,MAG_6141_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     77.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,drive,MAG_6142,WB,MAG_6142_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     78.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.39,      0.07,      0.11,         0,         0,         0,      2.21
All,ok,drive,2878_007.0,SB,2878_007.0_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     79.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.09,      0.01,      0.01,         0,         0,         0,      0.07
All,ok,drive,2945_000.0,WB,2945_000.0_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     82.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.06,      0.11,         0,         0,         0,         0
All,ok,drive,undefined,SB,undefined,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     87.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,undefined,NB,undefined,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     91.00,     15.00,      1.37,      0.22,         0,         0,         0,      1.15,         0,      0.19,      0.05,      0.14,         0,         0,         0,         0
All,ok,drive,MAG_6141,SB,MAG_6141_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,     99.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.17,         0,         0,         0,         0,      0.17,         0
All,ok,drive,2875_000.0,SB,2875_000.0_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,    103.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.01,         0,         0,         0,      0.01,         0
All,ok,drive,undefined,WB,undefined,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,    107.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.29,      0.01,         0,         0,         0,      0.28,         0
All,ok,drive,2878_006.2,SB,2878_006.2_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,    108.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.13,         0,         0,         0,         0,      0.13,         0
All,ok,drive,2878_005.9,SB,2878_005.9_SB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,    115.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.25,      0.02,         0,         0,         0,      0.23,         0
All,ok,drive,2941_000.0,NB,2941_000.0_NB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,    120.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.20,      0.06,         0,         0,         0,      0.14,         0
All,ok,drive,UTA_0995,WB,UTA_0995_WB,      4.00,BRTRdwd_South,Redwood Road Corridor with South Extensi,      1.00,    121.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.17,         0,         0,         0,         0,      0.17,         0
