Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,walk,0089_336.0,SB,0089_336.0_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     99.00,     15.00,     13.15,     12.57,         0,         0,         0,         0,      0.58,     18.05,     18.00,         0,      0.05,         0,         0,         0
All,ok,walk,0089_335.6,SB,0089_335.6_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    102.00,     15.00,     38.04,     35.21,         0,      0.18,         0,         0,      2.65,     79.18,     79.18,         0,         0,         0,         0,         0
All,ok,walk,0089_335.3,SB,0089_335.3_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    103.00,     15.00,      0.04,      0.04,         0,         0,         0,         0,         0,     13.18,     13.18,         0,         0,         0,         0,         0
All,ok,walk,0089_335.0,SB,0089_335.0_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    106.00,     15.00,     21.06,     18.17,         0,      0.96,         0,         0,      1.93,     12.43,     12.43,         0,         0,         0,         0,         0
All,ok,walk,3038_000.8,EB,3038_000.8_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    108.00,     15.00,     28.39,     25.29,         0,      3.10,         0,         0,         0,     35.07,     35.07,         0,         0,         0,         0,         0
All,ok,walk,3038_001.1,EB,3038_001.1_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    110.00,     15.00,      1.02,      1.02,         0,         0,         0,         0,         0,     67.02,     67.02,         0,         0,         0,         0,         0
All,ok,walk,0189_001.9,SB,0189_001.9_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    112.00,     15.00,      4.39,      4.39,         0,         0,         0,         0,         0,     37.38,     33.52,         0,      3.86,         0,         0,         0
All,ok,walk,0189_001.6,SB,0189_001.6_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    114.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     43.19,     42.81,         0,      0.38,         0,         0,         0
All,ok,walk,0189_001.4,SB,0189_001.4_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    116.00,     15.00,      2.47,      2.47,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0189_001.2,SB,0189_001.2_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    118.00,     15.00,      0.97,      0.97,         0,         0,         0,         0,         0,     16.83,     16.83,         0,         0,         0,         0,         0
All,ok,walk,3014_001.5,WB,3014_001.5_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    120.00,     15.00,      1.19,      0.20,         0,         0,         0,         0,      0.99,     26.31,     26.31,         0,         0,         0,         0,         0
All,ok,walk,UTA_0990,SB,UTA_0990_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    123.00,     15.00,     18.82,     18.53,         0,         0,         0,         0,      0.29,     28.11,     18.94,         0,         0,         0,         0,      9.17
All,ok,walk,0189_001.1,NB,0189_001.1_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    126.00,     15.00,     11.67,     11.67,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,ok,walk,0189_001.4,NB,0189_001.4_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    128.00,     15.00,     20.91,     20.91,         0,         0,         0,         0,         0,      0.77,      0.77,         0,         0,         0,         0,         0
All,ok,walk,0189_001.6,NB,0189_001.6_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    132.00,     15.00,     16.45,     16.45,         0,         0,         0,         0,         0,      5.00,      5.00,         0,         0,         0,         0,         0
All,ok,walk,0189_001.9,NB,0189_001.9_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    134.00,     15.00,      7.39,      7.38,         0,      0.01,         0,         0,         0,      8.73,      8.73,         0,         0,         0,         0,         0
All,ok,walk,3038_001.1,WB,3038_001.1_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    136.00,     15.00,     34.56,     33.93,         0,      0.63,         0,         0,         0,      2.69,      2.69,         0,         0,         0,         0,         0
All,ok,walk,3038_000.8,WB,3038_000.8_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    138.00,     15.00,     13.02,     13.02,         0,         0,         0,         0,         0,      7.21,      7.21,         0,         0,         0,         0,         0
All,ok,walk,0089_335.0,NB,0089_335.0_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    140.00,     15.00,     35.68,     35.68,         0,         0,         0,         0,         0,      6.74,      6.42,         0,      0.32,         0,         0,         0
All,ok,walk,0089_335.3,NB,0089_335.3_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    141.00,     15.00,      0.02,      0.02,         0,         0,         0,         0,         0,      4.44,      4.44,         0,         0,         0,         0,         0
All,ok,walk,0089_335.6,NB,0089_335.6_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    144.00,     15.00,     24.53,     24.53,         0,         0,         0,         0,         0,     50.29,     49.81,         0,      0.32,         0,         0,      0.16
All,ok,walk,0089_336.0,NB,0089_336.0_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    147.00,     15.00,     10.83,     10.67,         0,      0.16,         0,         0,         0,     16.27,     16.24,         0,         0,         0,         0,      0.03
All,ok,walk,0089_336.5,NB,0089_336.5_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    148.00,     15.00,      4.51,      4.51,         0,         0,         0,         0,         0,      2.83,      2.83,         0,         0,         0,         0,         0
All,ok,walk,0089_336.7,NB,0089_336.7_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    150.00,     15.00,     27.13,     26.96,         0,      0.17,         0,         0,         0,     11.07,     11.01,         0,         0,         0,         0,      0.06
All,ok,walk,0089_337.2,NB,0089_337.2_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    152.00,     15.00,     18.90,     18.90,         0,         0,         0,         0,         0,      9.96,      9.96,         0,         0,         0,         0,         0
All,ok,walk,0089_337.5,NB,0089_337.5_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    155.00,     15.00,     13.09,     13.09,         0,         0,         0,         0,         0,     16.52,     16.52,         0,         0,         0,         0,         0
All,ok,walk,0265_002.3,EB,0265_002.3_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    158.00,     15.00,     34.88,      8.79,         0,     26.09,         0,         0,         0,     31.78,     31.46,         0,      0.32,         0,         0,         0
All,ok,walk,2946_000.0,NB,2946_000.0_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    160.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.39,      0.21,         0,      0.18,         0,         0,         0
All,ok,walk,2946_000.2,NB,2946_000.2_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    162.00,     15.00,     14.55,     14.55,         0,         0,         0,         0,         0,     13.72,     13.72,         0,         0,         0,         0,         0
All,ok,walk,2974_002.0,WB,2974_002.0_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    163.00,     15.00,      6.65,      6.65,         0,         0,         0,         0,         0,      4.00,      3.52,         0,      0.47,         0,         0,      0.01
All,ok,walk,0089_338.5,NB,0089_338.5_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    167.00,     15.00,     19.61,     19.61,         0,         0,         0,         0,         0,     20.28,     17.89,         0,      2.34,         0,         0,      0.05
All,ok,walk,0089_339.1,NB,0089_339.1_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    169.00,     15.00,     13.04,     13.04,         0,         0,         0,         0,         0,     30.92,     25.78,         0,      5.14,         0,         0,         0
All,ok,walk,0089_339.6,NB,0089_339.6_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    171.00,     15.00,     21.64,     21.64,         0,         0,         0,         0,         0,     25.00,     21.60,         0,      3.40,         0,         0,         0
All,ok,walk,0089_340.2,NB,0089_340.2_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    173.00,     15.00,     15.76,     15.76,         0,         0,         0,         0,         0,     21.20,     18.67,         0,      2.53,         0,         0,         0
All,ok,walk,0089_340.7,NB,0089_340.7_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    175.00,     15.00,     12.88,     12.88,         0,         0,         0,         0,         0,     19.56,     17.57,         0,      1.99,         0,         0,         0
All,ok,walk,0089_341.3,NB,0089_341.3_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    177.00,     15.00,      7.79,      7.79,         0,         0,         0,         0,         0,     12.00,     11.09,         0,      0.91,         0,         0,         0
All,ok,walk,0089_341.8,NB,0089_341.8_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    179.00,     15.00,     12.78,     12.78,         0,         0,         0,         0,         0,     13.55,     12.63,         0,      0.92,         0,         0,         0
All,ok,walk,0089_342.4,NB,0089_342.4_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    183.00,     15.00,      7.44,      7.44,         0,         0,         0,         0,         0,     16.28,     15.37,         0,      0.91,         0,         0,         0
All,ok,walk,0089_343.3,NB,0089_343.3_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    185.00,     15.00,      3.71,      3.71,         0,         0,         0,         0,         0,      5.42,      5.04,         0,      0.38,         0,         0,         0
All,ok,walk,0089_344.0,NB,0089_344.0_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    186.00,     15.00,      2.21,      2.21,         0,         0,         0,         0,         0,      6.42,      5.53,         0,      0.89,         0,         0,         0
All,ok,walk,0089_344.3,NB,0089_344.3_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    187.00,     15.00,      7.75,      7.75,         0,         0,         0,         0,         0,      8.54,      8.08,         0,      0.46,         0,         0,         0
All,ok,walk,0089_344.6,WB,0089_344.6_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    188.00,     15.00,      2.11,      2.11,         0,         0,         0,         0,         0,      4.20,      3.78,         0,      0.42,         0,         0,         0
All,ok,walk,2996_000.1,NB,2996_000.1_NB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    190.00,     15.00,      5.79,      5.79,         0,         0,         0,         0,         0,      6.47,      5.92,         0,      0.55,         0,         0,         0
All,ok,walk,2996_000.4,WB,2996_000.4_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    192.00,     15.00,     10.11,     10.11,         0,         0,         0,         0,         0,      5.54,      5.19,         0,      0.35,         0,         0,         0
All,ok,walk,2996_000.3,WB,2996_000.3_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    193.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.15,         0,         0,      0.15,         0,         0,         0
All,ok,walk,0089_345.4,WB,0089_345.4_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    194.00,     15.00,      7.44,      7.44,         0,         0,         0,         0,         0,     11.49,     10.88,         0,      0.61,         0,         0,         0
All,ok,walk,0089_345.9,WB,0089_345.9_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    196.00,     15.00,      9.89,      9.89,         0,         0,         0,         0,         0,      5.45,      5.04,         0,      0.41,         0,         0,         0
All,ok,walk,0089_346.5,WB,0089_346.5_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    200.00,     15.00,     23.96,     23.51,         0,         0,         0,         0,      0.45,     27.15,     26.25,         0,      0.90,         0,         0,         0
All,ok,walk,0089_347.4,WB,0089_347.4_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    202.00,     15.00,      5.09,      4.96,         0,         0,         0,         0,      0.13,      8.76,      8.42,         0,      0.34,         0,         0,         0
All,ok,walk,0089_348.0,WB,0089_348.0_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    205.00,     15.00,      4.02,      3.95,         0,         0,         0,         0,      0.07,      9.26,      8.90,         0,      0.36,         0,         0,         0
All,ok,walk,0089_348.3,WB,0089_348.3_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    206.00,     15.00,      4.93,      4.71,         0,         0,         0,         0,      0.22,      2.74,      2.70,         0,      0.04,         0,         0,         0
All,ok,walk,0089_348.5,WB,0089_348.5_WB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,    207.00,     15.00,      5.48,      5.48,         0,         0,         0,         0,         0,      5.37,      5.17,         0,      0.20,         0,         0,         0
